Date,channel1,channel2,channel3,channel4,Qfactor1,Qfactor2,Qfactor3,Qfactor4
01/01/2024 01:45,0.00829204,0.003986513,5.95E-06,1.87E-05,7.58901575,8.475432367,12.82831595,12.30422739
01/01/2024 02:00,0.008302321,0.003996158,5.98E-06,1.85E-05,7.587368767,8.472761546,12.82614153,12.30944039
01/01/2024 02:15,0.008335709,0.003983121,6.19E-06,1.85E-05,7.582030294,8.476372833,12.81119115,12.30944039
01/01/2024 02:30,0.008367434,0.004002898,5.96E-06,1.83E-05,7.576972063,8.470898095,12.82759004,12.314704
01/01/2024 02:45,0.008413748,0.004012334,5.16E-06,1.74E-05,7.569612653,8.468293307,12.8894763,12.33904571
01/01/2024 03:00,0.008420349,0.003993635,5.07E-06,1.68E-05,7.568566128,8.473459718,12.89697378,12.35590696
01/01/2024 03:15,0.008234321,0.003854671,5.14E-06,1.63E-05,7.598289753,8.512448828,12.89113211,12.37037471
01/01/2024 03:30,0.008225396,0.003823532,5.22E-06,1.59E-05,7.599727984,8.521333457,12.88454353,12.38223775
01/01/2024 03:45,0.008554194,0.004055262,5.77E-06,1.69E-05,7.547473251,8.456502154,12.84157463,12.35305973
01/01/2024 04:00,0.008506598,0.0040225,5.95E-06,1.66E-05,7.554946452,8.465492263,12.82831595,12.36164721
01/01/2024 04:15,0.008195149,0.003808137,5.32E-06,1.55E-05,7.60461062,8.525746587,12.87643522,12.39437105
01/01/2024 04:30,0.008073455,0.003774374,4.77E-06,1.47E-05,7.624388425,8.53547344,12.92286767,12.41950327
01/01/2024 04:45,0.008005302,0.00373999,4.52E-06,1.40E-05,7.635559528,8.545448391,12.94559953,12.44252038
01/01/2024 05:00,0.008038473,0.003765898,4.55E-06,1.36E-05,7.630113794,8.537925837,12.94281235,12.4561405
01/01/2024 05:15,0.007989198,0.003742811,4.71E-06,1.33E-05,7.638209268,8.544627349,12.92822302,12.46659343
01/01/2024 05:30,0.008077664,0.003788391,5.41E-06,1.35E-05,7.623700771,8.531427144,12.86925491,12.45960163
01/01/2024 05:45,0.008024682,0.003748024,5.55E-06,1.33E-05,7.632375895,8.54311138,12.85829769,12.46659343
01/01/2024 06:00,0.007980349,0.003734043,5.61E-06,1.33E-05,7.639666931,8.547180811,12.85367818,12.46659343
01/01/2024 06:15,0.008006733,0.003776381,5.95E-06,1.31E-05,7.63532426,8.534893369,12.82831595,12.47368018
01/01/2024 06:30,0.008077206,0.003842112,6.36E-06,1.29E-05,7.623775585,8.516025507,12.79942073,12.48086469
01/01/2024 06:45,0.008285422,0.003996355,6.42E-06,1.34E-05,7.590076716,8.472707046,12.79533431,12.46308583
01/01/2024 07:00,0.008307113,0.004009838,6.32E-06,1.35E-05,7.586601609,8.468981864,12.80216442,12.45960163
01/01/2024 07:15,0.008352587,0.004037469,6.36E-06,1.36E-05,7.579337534,8.461377723,12.79942073,12.4561405
01/01/2024 07:30,0.008320765,0.004019467,6.46E-06,1.36E-05,7.584417799,8.466327378,12.79262917,12.4561405
01/01/2024 07:45,0.00844301,0.004049606,6.00E-06,1.41E-05,7.56497796,8.458050206,12.8246974,12.43916991
01/01/2024 08:00,0.008329322,0.003954706,5.88E-06,1.35E-05,7.583050323,8.484275454,12.83342841,12.45960163
01/01/2024 08:15,0.008162939,0.003817018,5.89E-06,1.24E-05,7.609824539,8.523199086,12.8326947,12.49927307
01/01/2024 08:30,0.008398601,0.003989547,6.14E-06,1.22E-05,7.572016313,8.47459168,12.81470868,12.50682355
01/01/2024 08:45,0.008530586,0.004081716,6.22E-06,1.22E-05,7.55117625,8.449283589,12.80909295,12.50682355
01/01/2024 09:00,0.008392084,0.00402225,6.59E-06,1.18E-05,7.573051454,8.46556108,12.78394082,12.52226403
01/01/2024 09:15,0.008305873,0.003976087,6.99E-06,1.15E-05,7.586800091,8.478325045,12.75814637,12.53415604
01/01/2024 09:30,0.00836946,0.004031519,7.57E-06,1.11E-05,7.57664951,8.463011799,12.72301845,12.55045336
01/01/2024 09:45,0.008346511,0.003979131,8.06E-06,1.09E-05,7.58030646,8.47747989,12.69518618,12.55880096
01/01/2024 10:00,0.00803388,0.003780832,7.99E-06,1.08E-05,7.630866858,8.533607769,12.69906716,12.56302652
01/01/2024 10:15,0.008042434,0.00379193,8.35E-06,1.04E-05,7.629464604,8.530407364,12.67942496,12.58028847
01/01/2024 10:30,0.008102898,0.003877749,8.92E-06,1.02E-05,7.619583565,8.505899766,12.64983365,12.58914457
01/01/2024 10:45,0.008191958,0.003927292,9.19E-06,1.02E-05,7.605126491,8.491941158,12.63640726,12.58914457
01/01/2024 11:00,0.008242885,0.00399279,8.82E-06,1.04E-05,7.596910758,8.473693624,12.65489946,12.58028847
01/01/2024 11:15,0.008373711,0.004073841,8.91E-06,1.05E-05,7.575972906,8.451428697,12.65033792,12.57591772
01/01/2024 11:30,0.008401638,0.004072272,8.56E-06,1.03E-05,7.571534123,8.451856464,12.66831689,12.58469718
01/01/2024 11:45,0.008399173,0.004003474,8.21E-06,1.03E-05,7.571925486,8.470738956,12.68697113,12.58469718
01/01/2024 12:00,0.008256594,0.0039036,9.14E-06,9.58E-06,7.594705467,8.49859931,12.63886658,12.61762774
01/01/2024 12:15,0.008231277,0.003918212,9.10E-06,9.65E-06,7.598780155,8.494489246,12.64084278,12.61433014
01/01/2024 12:30,0.008261791,0.003938598,8.84E-06,9.40E-06,7.593870148,8.488774722,12.65388217,12.62620797
01/01/2024 12:45,0.00835905,0.003933735,8.22E-06,8.97E-06,7.578307454,8.49013583,12.68642828,12.64731991
01/01/2024 13:00,0.008238899,0.0038234,8.21E-06,8.68E-06,7.597552464,8.521371238,12.68697113,12.66207924
01/01/2024 13:15,0.008474602,0.004016322,8.45E-06,8.35E-06,7.559987265,8.467193842,12.67410437,12.67942496
01/01/2024 13:30,0.008436197,0.004024145,9.03E-06,8.03E-06,7.566056005,8.465039526,12.64432003,12.69684572
01/01/2024 13:45,0.00829929,0.003941012,9.57E-06,7.74E-06,7.587854169,8.488099546,12.6181006,12.71318286
01/01/2024 14:00,0.00826215,0.003963724,9.57E-06,7.93E-06,7.59381246,8.481762705,12.6181006,12.70241821
01/01/2024 14:15,0.008414274,0.004145569,1.05E-05,7.14E-06,7.569529239,8.432006548,12.57591772,12.74881624
01/01/2024 14:30,0.008235007,0.004071219,1.09E-05,6.11E-06,7.598179253,8.452143621,12.55880096,12.81683165
01/01/2024 14:45,0.007975612,0.003845389,1.15E-05,5.28E-06,7.640447723,8.515091383,12.53415604,12.87966184
01/01/2024 15:00,0.007877477,0.003770804,1.38E-05,4.76E-06,7.656699646,8.536505845,12.44928619,12.92375597
01/01/2024 15:15,0.007865003,0.003780807,1.46E-05,4.64E-06,7.658775985,8.533614987,12.42273048,12.93454967
01/01/2024 15:30,0.007829639,0.003772982,1.62E-05,4.41E-06,7.66467552,8.535875902,12.37331583,12.95596485
01/01/2024 15:45,0.007996279,0.003898031,1.76E-05,4.28E-06,7.637043688,8.500168873,12.33354076,12.96852158
01/01/2024 16:00,0.008189623,0.003974947,2.03E-05,4.06E-06,7.605504069,8.47864169,12.26422835,12.99058221
01/01/2024 16:15,0.008220023,0.004085985,3.20E-05,3.52E-06,7.60059437,8.448122062,12.03588995,13.04971446
01/01/2024 16:30,0.008303667,0.00410109,3.56E-05,3.10E-06,7.587153251,8.444019694,11.9807091,13.10171492
01/01/2024 16:45,0.008486906,0.004129248,3.44E-05,2.37E-06,7.558047203,8.43640309,11.99852985,13.20967886
01/01/2024 17:00,0.008717273,0.004113696,1.98E-05,2.18E-06,7.522093375,8.44060489,12.27641615,13.24275953
01/01/2024 17:15,0.008683706,0.004132154,9.00E-06,3.84E-06,7.527289183,8.4356193,12.64581771,13.0137561
01/01/2024 17:30,0.008607337,0.004043694,6.77E-06,3.73E-06,7.539164537,8.4596701,12.77216307,13.02579895
01/01/2024 17:45,0.008648729,0.004050704,5.04E-06,4.19E-06,7.532718693,8.457749553,12.89949975,12.97741907
01/01/2024 18:00,0.008606576,0.004037643,5.97E-06,5.51E-06,7.539283254,8.461329965,12.82686524,12.86140255
01/01/2024 18:15,0.008519597,0.003957643,7.31E-06,5.75E-06,7.552902441,8.483456614,12.73845371,12.84307084
01/01/2024 18:30,0.008652576,0.003947,5.97E-06,3.82E-06,7.532120744,8.486426124,12.82686524,13.0159222
01/01/2024 18:45,0.008980959,0.00393294,4.93E-06,1.45E-06,7.481771302,8.490358466,12.90887972,13.40079249
01/01/2024 19:00,0.009137198,0.003960816,6.99E-06,8.99E-07,7.458280334,8.482572501,12.75814637,13.57927864
01/01/2024 19:15,0.009189485,0.003949946,7.96E-06,9.28E-07,7.450483325,8.485603543,12.70073984,13.56764103
01/01/2024 19:30,0.009230798,0.003936207,1.08E-05,1.73E-06,7.444345246,8.489443779,12.56302652,13.33304307
01/01/2024 19:45,0.009234686,0.003947766,5.40E-06,1.31E-06,7.443768602,8.486212196,12.87004736,13.43929874
01/01/2024 20:00,0.009215947,0.003932811,4.31E-06,1.10E-06,7.446549459,8.490394595,12.96559346,13.504798
01/01/2024 20:15,0.009028087,0.004018881,4.34E-06,2.54E-06,7.474654734,8.466488784,12.96268378,13.18207076
01/01/2024 20:30,0.008990543,0.004020622,4.49E-06,2.27E-06,7.480321897,8.4660093,12.94840355,13.22677497
01/01/2024 20:45,0.008966701,0.003997417,4.82E-06,2.04E-06,7.483929626,8.472413279,12.91845132,13.26886375
01/01/2024 21:00,0.008810422,0.004005729,5.50E-06,2.75E-06,7.507750134,8.470116108,12.86218196,13.15020358
01/01/2024 21:15,0.009099776,0.004031483,7.23E-06,1.93E-06,7.46388038,8.463021692,12.74330278,13.29054841
01/01/2024 21:30,0.009117856,0.004041015,8.68E-06,2.36E-06,7.461172722,8.460404748,12.66207924,13.21135855
01/01/2024 21:45,0.008773626,0.004020741,7.23E-06,5.24E-06,7.513402914,8.465976532,12.74330278,12.88291068
01/01/2024 22:00,0.008677492,0.00400176,5.38E-06,6.35E-06,7.528252632,8.471212556,12.87163625,12.80010519
01/01/2024 22:15,0.00881203,0.004064329,4.74E-06,8.09E-06,7.507503494,8.454023961,12.92553766,12.6935322
01/01/2024 22:30,0.009044998,0.004114756,7.80E-06,8.09E-06,7.472107601,8.440318116,12.70975798,12.6935322
01/01/2024 22:45,0.00941205,0.004162208,1.48E-05,5.52E-06,7.417646205,8.427537977,12.41629567,12.86062443
01/01/2024 23:00,0.009130094,0.004158976,1.42E-05,6.46E-06,7.459342149,8.428404891,12.43584067,12.79262917
01/01/2024 23:15,0.008648991,0.004172808,1.41E-05,1.07E-05,7.532677963,8.424698372,12.43916991,12.56728741
01/01/2024 23:30,0.008469699,0.00419036,1.36E-05,1.34E-05,7.560760924,8.42000854,12.4561405,12.46308583
01/01/2024 23:45,0.008385517,0.004204564,1.61E-05,1.41E-05,7.574095126,8.416224282,12.37627325,12.43916991
02/01/2024 00:00,0.008380326,0.004218693,2.01E-05,1.39E-05,7.574920534,8.412469704,12.26907096,12.44589237
02/01/2024 00:15,0.008255734,0.004122488,2.28E-05,1.34E-05,7.594843732,8.438227997,12.20703688,12.46308583
02/01/2024 00:30,0.008199406,0.00410059,2.79E-05,1.24E-05,7.603922641,8.444155303,12.10589071,12.49927307
02/01/2024 00:45,0.008171862,0.004049782,3.09E-05,1.20E-05,7.608378655,8.458002009,12.05385101,12.514486
02/01/2024 01:00,0.00816036,0.00404532,3.44E-05,1.21E-05,7.610242654,8.459224393,11.99852985,12.51064056
02/01/2024 01:15,0.008167459,0.004044494,3.34E-05,1.27E-05,7.609091974,8.459450793,12.01380651,12.48814987
02/01/2024 01:30,0.00819839,0.004060007,3.30E-05,1.35E-05,7.604086815,8.45520472,12.02003097,12.45960163
02/01/2024 01:45,0.008232744,0.004061218,3.34E-05,1.40E-05,7.598543798,8.454873781,12.01380651,12.44252038
02/01/2024 02:00,0.008304839,0.004056601,3.12E-05,1.48E-05,7.586965616,8.456135911,12.04889696,12.41629567
02/01/2024 02:15,0.008374794,0.004041082,2.99E-05,1.50E-05,7.575800572,8.46038637,12.07067878,12.4099383
04/01/2024 02:14,0.008253754,0.004003814,9.57E-05,3.99E-06,7.595162103,8.470645028,11.43442111,12.99782938
04/01/2024 02:29,0.008104876,0.003878877,9.69E-05,3.71E-06,7.619261227,8.505580433,11.42710434,13.02802317
04/01/2024 02:44,0.007972732,0.003773857,9.89E-05,3.50E-06,7.640922594,8.535622905,11.41508348,13.05205929
04/01/2024 02:59,0.008260418,0.003959999,0.000102472,3.47E-06,7.594090795,8.482800095,11.39413179,13.05559948
04/01/2024 03:14,0.008374213,0.00400683,9.99E-05,3.33E-06,7.575893022,8.469812102,11.40915233,13.07249745
04/01/2024 03:29,0.008376021,0.004036713,9.68E-05,3.60E-06,7.575605342,8.461585245,11.42771104,13.04045464
04/01/2024 03:44,0.008308129,0.003998368,9.79E-05,3.85E-06,7.586438997,8.472150267,11.42106715,13.01267689
04/01/2024 03:59,0.008265547,0.00399943,9.23E-05,4.37E-06,7.59326668,8.471856614,11.45559545,12.95979229
04/01/2024 04:14,0.008211374,0.004013609,4.33E-05,2.30E-06,7.601989869,8.467941707,11.87759062,13.22157516
04/01/2024 04:29,0.008169756,0.003972761,6.07E-05,3.21E-06,7.608719808,8.479249065,11.6940443,13.08750381
04/01/2024 04:44,0.008137761,0.003933857,8.84E-05,5.13E-06,7.613910585,8.490101667,11.48073891,12.89196221
04/01/2024 04:59,0.008049819,0.003840713,9.61E-05,6.68E-06,7.628254856,8.516424486,11.43197334,12.7780161
04/01/2024 05:14,0.00804749,0.00381527,0.000100058,6.38E-06,7.628636286,8.523700136,11.40821995,12.79805474
04/01/2024 05:29,0.008032921,0.003804613,9.64E-05,5.26E-06,7.631024134,8.52675871,11.43014334,12.88128346
04/01/2024 05:44,0.008026218,0.003775639,9.90E-05,5.18E-06,7.632123809,8.535107797,11.41448802,12.8878263
04/01/2024 05:59,0.00817752,0.003900026,0.000103846,5.96E-06,7.607462426,8.499606406,11.38624173,12.82759004
04/01/2024 06:14,0.008266744,0.00395068,0.000110265,6.60E-06,7.593074403,8.485398669,11.35054392,12.78327892
04/01/2024 06:29,0.008319134,0.003959615,0.000118715,6.28E-06,7.584678561,8.482907079,11.30621175,12.80492385
04/01/2024 06:44,0.008229801,0.003899594,0.000117993,4.99E-06,7.599017993,8.499728184,11.30989058,12.90374014
04/01/2024 06:59,0.008172044,0.003834104,0.00012035,4.76E-06,7.608349176,8.51831081,11.29795221,12.92375597
04/01/2024 07:14,0.008353359,0.003960534,0.000119714,5.02E-06,7.579214461,8.482651054,11.30115344,12.90119131
04/01/2024 07:29,0.008456969,0.004006674,0.000119745,4.90E-06,7.562771146,8.469855172,11.30099707,12.91147081
04/01/2024 07:44,0.00833743,0.003898511,0.000119467,5.06E-06,7.58175554,8.500033523,11.30240067,12.89781426
04/01/2024 07:59,0.008288818,0.003887927,0.000118983,5.37E-06,7.589532209,8.503020989,11.30485115,12.8724327
04/01/2024 08:14,0.008453346,0.00401631,0.000118777,6.06E-06,7.563343662,8.467197149,11.30589675,12.82039098
04/01/2024 08:29,0.008327691,0.004006089,0.000120163,6.83E-06,7.583310891,8.470016699,11.29889192,12.76829999
04/01/2024 08:44,0.008317082,0.004031033,0.000119143,7.28E-06,7.585006685,8.463145353,11.30404012,12.74026647
04/01/2024 08:59,0.008223196,0.003934464,0.000125663,7.70E-06,7.60008268,8.489931707,11.27176904,12.71547945
04/01/2024 09:14,0.007969038,0.003772993,0.000128513,7.45E-06,7.641531864,8.535872721,11.25811749,12.73008196
04/01/2024 09:29,0.008006081,0.003818773,0.000128497,7.22E-06,7.63543145,8.522696208,11.25819339,12.74391232
04/01/2024 09:44,0.008184268,0.003972233,0.000129215,7.71E-06,7.606370289,8.479395807,11.25479525,12.7149043
04/01/2024 09:59,0.008194799,0.003962824,0.000132101,7.15E-06,7.604667195,8.48201328,11.24129953,12.74820054
04/01/2024 10:14,0.008153617,0.003919939,0.000136136,6.18E-06,7.611336304,8.494004254,11.22285308,12.8118926
04/01/2024 10:29,0.008496218,0.004177505,8.29E-05,9.11E-06,7.556580264,8.423441872,11.51789741,12.64034799
04/01/2024 10:44,0.008904633,0.004483041,8.88E-05,2.55E-05,7.49335414,8.343933961,11.478116,12.15123707
04/01/2024 10:59,0.008853449,0.004717838,8.10E-05,2.79E-05,7.501161664,8.285597811,11.53123598,12.10589071
04/01/2024 11:14,0.009042407,0.004192238,0.000127592,1.04E-05,7.472497635,8.419507637,11.26250011,12.58028847
04/01/2024 11:29,0.009254912,0.004091071,0.000137732,2.47E-06,7.440771615,8.446739458,11.21568736,13.19322846
04/01/2024 11:44,0.009385276,0.004224834,0.000139581,2.99E-06,7.421566777,8.410840822,11.20747511,13.11639258
04/01/2024 11:59,0.009451575,0.004346681,0.000136695,3.45E-06,7.411873049,8.378889608,11.22033504,13.05797509
04/01/2024 12:14,0.009470292,0.00435346,0.000133556,3.43E-06,7.409145209,8.377132194,11.23459223,13.06036327
04/01/2024 13:07,0.009370076,0.004322869,0.000134852,4.58E-06,7.423796111,8.385079365,11.22867102,12.94004178
04/01/2024 13:22,0.009330864,0.004342178,0.00012282,4.69E-06,7.429559195,8.380058141,11.28565746,12.93002188
04/01/2024 13:37,0.009373608,0.004370185,0.000119348,4.78E-06,7.423277854,8.372805264,11.30300237,12.92198105
04/01/2024 13:52,0.009359595,0.004339116,0.000123074,4.67E-06,7.425334834,8.380853261,11.28440535,12.93182772
10/01/2024 17:10,0.008609749,0.004498531,1.03E-05,1.26E-06,7.53878831,8.340014646,12.58469718,13.4539702
10/01/2024 17:25,0.0087755,0.004587899,8.49E-06,1.38E-06,7.513114608,8.317601149,12.67199202,13.41959815
10/01/2024 17:40,0.008582668,0.004479544,7.81E-06,1.32E-06,7.54301682,8.344820208,12.70918948,13.43642616
10/01/2024 17:55,0.008833203,0.004690374,8.72E-06,1.21E-06,7.504258933,8.292305698,12.66001729,13.46918532
10/01/2024 18:10,0.008897762,0.00477506,9.54E-06,1.10E-06,7.494400349,8.271716453,12.61952184,13.504798
10/01/2024 18:25,0.009004521,0.004887447,1.08E-05,9.80E-07,7.478209971,8.244816033,12.56302652,13.54758583
10/01/2024 18:40,0.009010714,0.004955477,1.34E-05,7.07E-07,7.477275029,8.228759709,12.46308583,13.66638325
10/01/2024 18:55,0.008949814,0.004916556,1.34E-05,6.47E-07,7.486489115,8.237925191,12.46308583,13.69811533
10/01/2024 19:10,0.008523796,0.00463754,1.45E-05,5.48E-07,7.552242657,8.305294434,12.42597756,13.75694227
10/01/2024 19:25,0.008421856,0.004564266,1.56E-05,4.99E-07,7.568327291,8.32349574,12.39131167,13.78978653
10/01/2024 19:40,0.008698655,0.004780901,1.56E-05,5.28E-07,7.524973452,8.270306613,12.39131167,13.77000745
10/01/2024 19:55,0.008934228,0.004952452,1.44E-05,5.84E-07,7.488854504,8.229470107,12.42924478,13.73449502
10/01/2024 20:10,0.008980816,0.00501304,1.40E-05,5.84E-07,7.481792937,8.215303602,12.44252038,13.73449502
11/01/2024 12:57,0.008654783,0.004697059,3.27E-06,1.50E-06,7.531777792,8.290670192,13.07993801,13.38786229
11/01/2024 13:12,0.008797963,0.004835343,4.04E-06,1.61E-06,7.509662237,8.257228426,12.99264118,13.36075072
11/01/2024 13:27,0.008711734,0.004851983,6.60E-06,1.68E-06,7.522949756,8.253253416,12.78327892,13.34436742
11/01/2024 13:42,0.008512607,0.004723432,7.82E-06,1.56E-06,7.554001294,8.284235155,12.70862163,13.37285698
11/01/2024 13:57,0.008452914,0.004639534,7.47E-06,1.54E-06,7.563411939,8.304802191,12.72889761,13.37779916
11/01/2024 14:12,0.008316444,0.004471073,5.16E-06,1.53E-06,7.585108716,8.346969208,12.8894763,13.38029231
11/01/2024 14:27,0.008279273,0.004441776,5.18E-06,1.58E-06,7.591063045,8.354425553,12.8878263,13.36797246
11/01/2024 14:42,0.008286209,0.004499274,5.53E-06,1.46E-06,7.589950516,8.339826909,12.85984758,13.39817413
11/01/2024 15:29,0.008753274,0.004863241,9.21E-06,1.99E-06,7.516536833,8.25056993,12.6354269,13.27858455
11/01/2024 15:44,0.008776897,0.004881403,9.22E-06,2.25E-06,7.512899716,8.246250698,12.63493745,13.23027647
11/01/2024 15:59,0.008793864,0.004903343,9.20E-06,2.30E-06,7.510291744,8.241049203,12.63591684,13.22157516
11/01/2024 16:14,0.008694387,0.004835752,7.54E-06,2.18E-06,7.525634309,8.257130599,12.7247748,13.24275953
11/01/2024 16:29,0.008407439,0.00457918,6.59E-06,2.00E-06,7.57061344,8.319773163,12.78394082,13.27662268
11/01/2024 16:44,0.00815818,0.004365075,6.95E-06,2.07E-06,7.610596158,8.37412593,12.76066494,13.26313521
11/01/2024 16:59,0.008348946,0.004500397,7.20E-06,2.27E-06,7.579918094,8.339543201,12.74513368,13.22677497
11/01/2024 17:14,0.008681023,0.004759042,6.96E-06,2.39E-06,7.527705107,8.275589438,12.76003407,13.20633878
11/01/2024 17:29,0.008644508,0.004757287,6.38E-06,2.39E-06,7.533374994,8.27601438,12.79805474,13.20633878
11/01/2024 17:44,0.008504263,0.004639947,6.88E-06,2.43E-06,7.555313855,8.304700257,12.76510411,13.19973442
11/01/2024 17:59,0.008433346,0.004614786,7.27E-06,2.67E-06,7.566507315,8.310922972,12.74087222,13.16207315
11/01/2024 18:14,0.008435479,0.00459626,8.44E-06,2.92E-06,7.566169653,8.315521265,12.67463387,13.125991
11/01/2024 18:29,0.008647146,0.004800603,1.04E-05,3.13E-06,7.532964798,8.265560769,12.58028847,13.09779422
11/01/2024 18:44,0.008377652,0.004619761,1.06E-05,3.05E-06,7.575345865,8.309690532,12.57158426,13.10832681
11/01/2024 18:59,0.008334539,0.004537211,1.06E-05,3.25E-06,7.582217105,8.330272452,12.57158426,13.08244581
11/01/2024 19:14,0.008666861,0.004816702,1.18E-05,3.81E-06,7.529902071,8.261693779,12.52226403,13.01700911
11/01/2024 19:29,0.008696023,0.004877571,1.22E-05,4.04E-06,7.525380964,8.247160998,12.50682355,12.99264118
11/01/2024 19:44,0.008653407,0.004829552,1.14E-05,3.96E-06,7.531991605,8.258614229,12.53818204,13.00097071
11/01/2024 19:59,0.00873197,0.004861029,9.45E-06,4.02E-06,7.519822984,8.251096816,12.62380983,12.99470942
11/01/2024 20:14,0.008553048,0.004747619,7.31E-06,3.91E-06,7.547652834,8.27835745,12.73845371,13.0062546
11/01/2024 20:29,0.00821819,0.004419003,6.52E-06,3.83E-06,7.600890032,8.360247438,12.78859971,13.01483786
11/01/2024 20:44,0.008304037,0.0045283,6.08E-06,3.86E-06,7.587094013,8.332511208,12.81896407,13.01160022
11/01/2024 20:59,0.008632623,0.004791711,6.40E-06,4.10E-06,7.535224174,8.267700852,12.7966926,12.98649175
11/01/2024 21:14,0.008616406,0.004826483,6.58E-06,4.11E-06,7.537750338,8.259349161,12.78460363,12.98547479
11/01/2024 21:29,0.008545891,0.004798336,7.90E-06,4.17E-06,7.548774762,8.266106094,12.70410231,12.97941983
11/01/2024 21:44,0.008388803,0.004623671,9.11E-06,4.22E-06,7.573572819,8.308722629,12.64034799,12.97443413
11/01/2024 21:59,0.008427171,0.004626464,9.88E-06,4.42E-06,7.56748519,8.308031616,12.60364472,12.95501292
11/01/2024 22:14,0.008559311,0.004755441,1.12E-05,4.63E-06,7.546671606,8.276461485,12.54633015,12.93546053
11/01/2024 22:29,0.008269876,0.004557821,1.23E-05,4.54E-06,7.592571396,8.325107297,12.50303453,12.94373955
11/01/2024 22:44,0.008484606,0.004718143,1.34E-05,4.75E-06,7.558409706,8.285523484,12.46308583,12.92464596
11/01/2024 22:59,0.008652845,0.004831686,1.35E-05,4.95E-06,7.53207894,8.25810341,12.45960163,12.90716026
11/01/2024 23:14,0.008504685,0.004736033,1.35E-05,4.85E-06,7.55524745,8.28117013,12.45960163,12.91582141
11/01/2024 23:29,0.008457575,0.004669655,1.36E-05,4.64E-06,7.562675401,8.297385946,12.4561405,12.93454967
11/01/2024 23:44,0.008539157,0.004752705,1.42E-05,4.64E-06,7.549831002,8.277124391,12.43584067,12.93454967
11/01/2024 23:59,0.00829697,0.004559371,1.30E-05,4.49E-06,7.588225795,8.324719565,12.47726004,12.94840355
12/01/2024 00:14,0.00805762,0.004339109,1.04E-05,4.00E-06,7.626977839,8.380855079,12.58028847,12.99678703
12/01/2024 00:29,0.008180735,0.004468095,1.01E-05,3.92E-06,7.60694201,8.347725431,12.59363136,13.00519293
12/01/2024 00:44,0.008584632,0.004754246,9.28E-06,4.18E-06,7.542709831,8.276750986,12.6320107,12.97841836
12/01/2024 00:59,0.008712025,0.00480984,9.23E-06,4.23E-06,7.522904755,8.263340835,12.63444847,12.97344343
12/01/2024 01:14,0.008609978,0.004712813,9.49E-06,4.29E-06,7.538752594,8.28682291,12.62189954,12.96754348
12/01/2024 01:29,0.008435092,0.004601988,9.05E-06,4.25E-06,7.566230912,8.314098029,12.64332405,12.97146839
12/01/2024 01:44,0.008284425,0.004461708,8.33E-06,4.14E-06,7.590236604,8.349348621,12.68049597,12.98243735
12/01/2024 01:59,0.008501206,0.004670012,8.83E-06,4.31E-06,7.555794973,8.297298265,12.65439055,12.96559346
12/01/2024 02:14,0.008567115,0.004745139,1.07E-05,4.53E-06,7.545449674,8.27895907,12.56728741,12.94466861
12/01/2024 02:29,0.008273067,0.004554031,1.11E-05,4.53E-06,7.592059056,8.326055787,12.55045336,12.94466861
12/01/2024 02:44,0.008629304,0.004820587,1.24E-05,4.68E-06,7.535740904,8.260762068,12.49927307,12.93092393
12/01/2024 02:59,0.008686178,0.004853284,1.48E-05,4.83E-06,7.52690605,8.252943065,12.41629567,12.91757304
12/01/2024 03:14,0.008516805,0.00471447,1.57E-05,4.69E-06,7.553341275,8.286418823,12.3882698,12.93002188
12/01/2024 03:29,0.008472987,0.004696883,1.51E-05,4.43E-06,7.560242065,8.290713229,12.40678805,12.95406293
12/01/2024 03:44,0.008443383,0.004650883,1.34E-05,4.22E-06,7.564918958,8.302003609,12.46308583,12.97443413
12/01/2024 03:59,0.008113253,0.004413622,1.21E-05,3.86E-06,7.617896729,8.361626426,12.51064056,13.01160022
12/01/2024 04:14,0.008144826,0.004428951,1.14E-05,3.72E-06,7.612763106,8.357701437,12.53818204,13.0269097
12/01/2024 04:29,0.008497016,0.004737592,1.11E-05,3.77E-06,7.556454608,8.280791355,12.55045336,13.02138285
12/01/2024 04:44,0.008715878,0.0049814,1.16E-05,4.03E-06,7.522309018,8.222685309,12.53016138,12.99367414
12/01/2024 04:59,0.008545963,0.004850317,1.03E-05,3.73E-06,7.548763472,8.253650928,12.58469718,13.02579895
12/01/2024 05:14,0.008380514,0.004768161,1.10E-05,3.63E-06,7.574890634,8.273383348,12.5546101,13.03703037
12/01/2024 05:29,0.00824179,0.004575514,1.35E-05,3.88E-06,7.59708702,8.320687351,12.45960163,13.00945447
12/01/2024 05:44,0.00840786,0.004765207,1.48E-05,4.22E-06,7.57054664,8.274097636,12.41629567,12.97443413
12/01/2024 05:59,0.008282144,0.004666197,1.66E-05,4.35E-06,7.590602457,8.298235506,12.36164721,12.96171794
12/01/2024 06:14,0.008101768,0.004523101,1.80E-05,4.53E-06,7.619767737,8.33381893,12.32269662,12.94466861
12/01/2024 06:29,0.008472725,0.004797727,1.93E-05,4.57E-06,7.560283404,8.266252621,12.28888192,12.94096347
12/01/2024 06:44,0.00848654,0.004832522,2.18E-05,4.55E-06,7.558104883,8.257903342,12.2292081,12.94281235
12/01/2024 06:59,0.008353881,0.004728901,2.43E-05,4.34E-06,7.579131248,8.282904132,12.17535334,12.96268378
12/01/2024 07:14,0.008383841,0.004733623,2.43E-05,4.23E-06,7.574361582,8.281755851,12.17535334,12.97344343
